"Common Name","Latin name#long","Location#long","Bio Profile#link#hidden","Photographer Name#long","Photographer URL#link#hidden","#img","#name","#href"
"whitetip reef shark","Triaenodon obesus","Beqa Passage, Viti Levu, Fiji","http://www.flmnh.ufl.edu/fish/gallery/Descript/WTReefShark/WTReefShark.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Carcharhinidae (Triaenodon obesus) whitetip reef shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2972"
"whitetip reef shark","Triaenodon obesus","Galapagos Islands","http://www.flmnh.ufl.edu/fish/gallery/Descript/WTReefShark/WTReefShark.html","Wolfgang Leander","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Leander","default","Carcharhinidae (Triaenodon obesus) whitetip reef shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=3318"
"leopard shark","Triakis semifasciata","Aquarium specimen","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Richard Bejarano","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Bejarano","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=6126"
"leopard shark","Triakis semifasciata","Catalina Island California","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Jeremy Stafford-Deitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Stafford-Deitsch","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=147"
"leopard shark","Triakis semifasciata","Aquarium specimen","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Richard Bejarano","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Bejarano","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=6013"
"leopard shark","Triakis semifasciata","Channel Islands, California,","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2747"
"leopard shark","Triakis semifasciata","","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2748"
"leopard shark","Triakis semifasciata","California","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=3144"
"leopard shark","Triakis semifasciata","California","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1962"
"leopard shark","Triakis semifasciata","California","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1963"
"leopard shark","Triakis semifasciata","Aquarium specimen","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Richard Bejarano","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Bejarano","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=12859"
"leopard shark","Triakis semifasciata","Aquarium specimen","http://www.flmnh.ufl.edu/fish/gallery/Descript/LeopardShark/LeopardShark.html","Richard Bejarano","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Bejarano","default","Triakidae (Triakis semifasciata) leopard shark","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=8053"
"Southern fiddler ray","Trygonorrhina fasciata","Port Phillip Bay, Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2002"
"Southern fiddler ray","Trygonorrhina fasciata","Port Phillip Bay, Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2008"
"Southern fiddler ray","Trygonorrhina fasciata","Port Phillip Bay, Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2009"
"Southern fiddler ray","Trygonorrhina fasciata","Port Phillip Bay, Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2018"
"Southern fiddler ray","Trygonorrhina fasciata","Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2668"
"Southern fiddler ray","Trygonorrhina fasciata","Port Phillip Bay, Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2669"
"Southern fiddler ray","Trygonorrhina fasciata","Port Phillip Bay, Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2671"
"Southern fiddler ray","Trygonorrhina fasciata","Port Phillip Bay, Victoria, Australia","http://www.flmnh.ufl.edu/fish/gallery/Descript/SouthernFiddler/SouthernFiddler.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Rhinobatidae (Trygonorrhina fasciata) Southern fiddler ray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2672"
"yellow stingray","Urobatis jamaicensis","Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2633"
"yellow stingray","Urobatis jamaicensis","Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2634"
"yellow stingray","Urobatis jamaicensis","Biscayne National Park , Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2635"
"yellow stingray","Urobatis jamaicensis","Little Cayman Island, Cayman Islands Caribbean","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2636"
"yellow stingray","Urobatis jamaicensis","Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Doug Perrine","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Perrine","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2632"
"yellow stingray","Urobatis jamaicensis","Gulf of Mexico, Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2311"
"yellow stingray","Urobatis jamaicensis","Gulf of Mexico, Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=2312"
"yellow stingray","Urobatis jamaicensis","Jupiter Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","David Snyder","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Snyder","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=124"
"yellow stingray","Urobatis jamaicensis","Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Luiz Rocha","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Rocha","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1229"
"yellow stingray","Urobatis jamaicensis","Conception Island, Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Ryschkewitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Ryschkewitsch","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1486"
"yellow stingray","Urobatis jamaicensis","Ocean Key, Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Ryschkewitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Ryschkewitsch","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1732"
"yellow stingray","Urobatis jamaicensis","Exuma Cays, Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Ryschkewitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Ryschkewitsch","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1541"
"yellow stingray","Urobatis jamaicensis","Exuma Cays, Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Ryschkewitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Ryschkewitsch","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1576"
"yellow stingray","Urobatis jamaicensis","New Providence, Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Ryschkewitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Ryschkewitsch","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1733"
"yellow stingray","Urobatis jamaicensis","Ocean Key, Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Ryschkewitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Ryschkewitsch","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1734"
"yellow stingray","Urobatis jamaicensis","Ocean Key, Bahamas","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Ryschkewitsch","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Ryschkewitsch","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=1735"
"yellow stingray","Urobatis jamaicensis","Gulf of Mexico off SW Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=3586"
"yellow stingray","Urobatis jamaicensis","","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Keri Wilk","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Wilk","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=556"
"yellow stingray","Urobatis jamaicensis","Cozumel, Mexico","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Becky Kelly","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Kelly","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=6262"
"yellow stingray","Urobatis jamaicensis","Florida Bay","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5281"
"yellow stingray","Urobatis jamaicensis","Florida Bay","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5282"
"yellow stingray","Urobatis jamaicensis","Florida Bay","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5283"
"yellow stingray","Urobatis jamaicensis","Florida Bay","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5284"
"yellow stingray","Urobatis jamaicensis","Florida Bay","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5285"
"yellow stingray","Urobatis jamaicensis","Florida Bay","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5286"
"yellow stingray","Urobatis jamaicensis","Florida Bay","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5287"
"yellow stingray","Urobatis jamaicensis","Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Don DeMaria","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#DeMaria","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=6783"
"yellow stingray","Urobatis jamaicensis","Navassa, Caribbean","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Don DeMaria","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#DeMaria","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=12910"
"yellow stingray","Urobatis jamaicensis","Lake Worth Lagoon, Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Anne DuPont","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#DuPont","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=10590"
"yellow stingray","Urobatis jamaicensis","Sanctuary Reef, Pompano Beach, Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Joe Marino","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Marino","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=10333"
"yellow stingray","Urobatis jamaicensis","Lake Worth Lagoon, Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","David Snyder","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Snyder","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=10604"
"yellow stingray","Urobatis jamaicensis","Lake Worth Lagoon, Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Suzan Meldonian","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Meldonian","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=11565"
"yellow stingray","Urobatis jamaicensis","Lake Worth Lagoon, Florida","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Judy Townsend","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Townsend","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=11542"
"yellow stingray","Urobatis jamaicensis","Ft. Lauderdale","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Kirk Kilfoyle","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Kilfoyle","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=11389"
"yellow stingray","Urobatis jamaicensis","Cozumel, Mexico","http://www.flmnh.ufl.edu/fish/gallery/Descript/YellowStingray/YellowStingray.html","Jonathan Lavan","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Lavan","default","Urolophidae (Urobatis jamaicensis) yellow stingray","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=12459"
"Swordfish","Xiphias gladius","","http://www.flmnh.ufl.edu/fish/gallery/Descript/Swordfish/Swordfish.html","George Burgess","http://www.flmnh.ufl.edu/fish/gallery/Gallery.htm#Burgess","default","Xiphiidae (Xiphias gladius) Swordfish","http://www.flmnh.ufl.edu/fish/gallery/photoout.asp?id=5374"
